/api/av/sortAttributeViewViewKey	POST	W	avID,keyID,previousKeyID,viewID
/api/bazaar/batchUpdatePackage	POST	W	frontend
/api/bazaar/getBazaarIcon	POST	R	keyword
/api/bazaar/getBazaarPackageREADME	POST	R	packageType,repoHash,repoURL
/api/bazaar/getBazaarPlugin	POST	R	frontend,keyword
/api/bazaar/getBazaarTemplate	POST	R	keyword
/api/bazaar/getBazaarTheme	POST	R	keyword
/api/bazaar/getBazaarWidget	POST	R	keyword
/api/bazaar/getInstalledIcon	POST	R	keyword
/api/bazaar/getInstalledPlugin	POST	R	frontend,keyword
/api/bazaar/getInstalledTemplate	POST	R	keyword
/api/bazaar/getInstalledTheme	POST	R	keyword
/api/bazaar/getInstalledWidget	POST	R	keyword
/api/bazaar/getUpdatedPackage	POST	R	frontend
/api/bazaar/installBazaarIcon	POST	W	keyword,packageName,repoHash,repoURL
/api/bazaar/installBazaarPlugin	POST	W	frontend,keyword,packageName,repoHash,repoURL
/api/bazaar/installBazaarTemplate	POST	W	keyword,packageName,repoHash,repoURL
/api/bazaar/installBazaarTheme	POST	W	keyword,mode,packageName,repoHash,repoURL
/api/bazaar/installBazaarWidget	POST	W	keyword,packageName,repoHash,repoURL
/api/bazaar/uninstallBazaarIcon	POST	W	keyword,packageName
/api/bazaar/uninstallBazaarPlugin	POST	W	frontend,keyword,packageName
/api/bazaar/uninstallBazaarTemplate	POST	W	keyword,packageName
/api/bazaar/uninstallBazaarTheme	POST	W	keyword,packageName
/api/bazaar/uninstallBazaarWidget	POST	W	keyword,packageName
/api/block/appendBlock	POST	W	data,dataType,parentID
/api/block/appendDailyNoteBlock	POST	W	data,dataType,notebook
/api/block/appendHeadingChildren	POST	W	childrenDOM,id
/api/block/batchAppendBlock	POST	W	blocks
/api/block/batchInsertBlock	POST	W	blocks
/api/block/batchPrependBlock	POST	W	blocks
/api/block/batchUpdateBlock	POST	W	blocks
/api/block/batchUpdateTaskListItemMarker	POST	W	id,items,marker
/api/block/checkBlockExist	POST	R	id
/api/block/checkBlockFold	POST	R	id
/api/block/checkBlockRef	POST	R	ids
/api/block/checkBlocksExist	POST	R	ids
/api/block/deleteBlock	POST	W	id
/api/block/foldBlock	POST	W	id
/api/block/getBlockBreadcrumb	POST	R	excludeTypes,id,notebook
/api/block/getBlockDOM	POST	R	id,notebook
/api/block/getBlockDOMWithEmbed	POST	R	id,notebook
/api/block/getBlockDOMs	POST	R	ids,notebook
/api/block/getBlockDOMsWithEmbed	POST	R	ids,notebook
/api/block/getBlockDefIDsByRefText	POST	R	anchor
/api/block/getBlockIndex	POST	R	id
/api/block/getBlockInfo	POST	R	id,notebook
/api/block/getBlockKramdown	POST	R	id,mode,notebook
/api/block/getBlockKramdowns	POST	R	ids,mode,notebook
/api/block/getBlockRelevantIDs	POST	R	id,notebook
/api/block/getBlockSiblingID	POST	R	id,notebook
/api/block/getBlockTreeInfos	POST	R	ids,notebook
/api/block/getBlocksIndexes	POST	R	ids
/api/block/getBlocksWordCount	POST	R	ids,reqId
/api/block/getChildBlocks	POST	R	id
/api/block/getContentWordCount	POST	R	content,reqId
/api/block/getDOMText	POST	R	dom
/api/block/getDocInfo	POST	R	id,notebook
/api/block/getDocsInfo	POST	R	av,ids,refCount
/api/block/getHeadingChildrenDOM	POST	R	id,removeFoldAttr
/api/block/getHeadingChildrenIDs	POST	R	id
/api/block/getHeadingDeleteTransaction	POST	R	id
/api/block/getHeadingInsertTransaction	POST	R	id
/api/block/getHeadingLevelTransaction	POST	R	id,level
/api/block/getRecentUpdatedBlocks	POST	R	-
/api/block/getRefIDs	POST	R	id,notebook
/api/block/getRefIDsByFileAnnotationID	POST	R	id
/api/block/getRefText	POST	R	id,notebook
/api/block/getTailChildBlocks	POST	R	id,n
/api/block/getTreeStat	POST	R	id,reqId
/api/block/getUnfoldedParentID	POST	R	id
/api/block/insertBlock	POST	W	data,dataType,nextID,parentID,previousID
/api/block/moveBlock	POST	W	id,parentID,previousID
/api/block/moveOutlineHeading	POST	W	id,parentID,previousID
/api/block/prependBlock	POST	W	data,dataType,parentID
/api/block/prependDailyNoteBlock	POST	W	data,dataType,notebook
/api/block/setBlockReminder	POST	W	id,timed
/api/block/swapBlockRef	POST	W	defID,includeChildren,refID
/api/block/transferBlockRef	POST	W	fromID,refIDs,reloadUI,toID
/api/block/unfoldBlock	POST	W	id
/api/block/updateBlock	POST	W	data,dataType,id
/api/block/updateTaskListItemMarker	POST	W	id,marker
/api/bookmark/getBookmark	POST	R	-
/api/bookmark/removeBookmark	POST	W	bookmark
/api/bookmark/renameBookmark	POST	W	newBookmark,oldBookmark
/api/broadcast/getChannelInfo	POST	R	name
/api/broadcast/getChannels	POST	R	-
/api/broadcast/postMessage	POST	R	channel,message
/api/broadcast/publish	POST	R	<multipart>
/api/clipboard/readFilePaths	POST	R	-
/api/clipboard/writeFilePath	POST	R	path
/api/cloud/getCloudSpace	POST	R	-
/api/cloud/setCloudReminder	POST	W	content,id,timed
/api/convert/pandoc	POST	W	args,dir
/api/export/copyExportFile	POST	W	dest,srcPath
/api/export/export2Liandi	POST	W	id
/api/export/exportAsFile	POST	R	<multipart>
/api/export/exportAsciiDoc	POST	R	id
/api/export/exportAttributeView	POST	R	blockID,id
/api/export/exportBrowserHTML	POST	R	folder,html,name
/api/export/exportCodeBlock	POST	R	id
/api/export/exportData	POST	R	-
/api/export/exportDataInFolder	POST	R	folder
/api/export/exportDocx	POST	R	id,merge,removeAssets,savePath
/api/export/exportEPUB	POST	R	id
/api/export/exportHTML	POST	R	id,keepFold,merge,pdf,savePath
/api/export/exportMd	POST	R	id
/api/export/exportMdContent	POST	R	addTitle,adjustHeadingLevel,embedMode,fillCSSVar,id,imgTag,refMode,yfm
/api/export/exportMdHTML	POST	R	id,savePath
/api/export/exportMds	POST	R	ids
/api/export/exportMediaWiki	POST	R	id
/api/export/exportNotebookMd	POST	R	notebook
/api/export/exportNotebookSY	POST	R	id
/api/export/exportODT	POST	R	id
/api/export/exportOPML	POST	R	id
/api/export/exportOrgMode	POST	R	id
/api/export/exportPreviewHTML	POST	R	id,image,keepFold,merge
/api/export/exportRTF	POST	R	id
/api/export/exportReStructuredText	POST	R	id
/api/export/exportResources	POST	R	name,paths
/api/export/exportSY	POST	R	id
/api/export/exportSYs	POST	R	ids
/api/export/exportTempContent	POST	R	content,id
/api/export/exportTextile	POST	R	id
/api/export/preview	POST	R	id
/api/export/processPDF	POST	R	id,merge,path,removeAssets,watermark
/api/extension/copy	POST	W	<multipart>
/api/file/copyFile	POST	W	dest,src
/api/file/getFile	POST	R	path
/api/file/getUniqueFilename	POST	R	path
/api/file/globalCopyFiles	POST	W	destDir,srcs
/api/file/putFile	POST	W	<multipart>,isDir,modTime,path
/api/file/readDir	POST	R	path
/api/file/removeFile	POST	W	path
/api/file/renameFile	POST	W	newPath,path
/api/file/workspaceCopyFiles	POST	W	destDir,srcs
/api/filetree/authFilePublishAccess	POST	R	id,password
/api/filetree/changeSort	POST	W	notebook,paths
/api/filetree/createDailyNote	POST	W	app,notebook
/api/filetree/createDoc	POST	W	md,notebook,path,sorts,title
/api/filetree/createDocWithMd	POST	W	clippingHref,id,markdown,notebook,parentID,path,tags,withMath
/api/filetree/doc2Heading	POST	W	after,srcID,targetID
/api/filetree/duplicateDoc	POST	W	id
/api/filetree/getDoc	POST	R	endID,highlight,id,index,isBacklink,mode,notebook,originalRefBlockIDs,query,queryMethod,querySubTypes,queryTypes,reqId,size,startID
/api/filetree/getDocCreateSavePath	POST	R	notebook
/api/filetree/getFullHPathByID	POST	R	id
/api/filetree/getHPathByID	POST	R	id
/api/filetree/getHPathByPath	POST	R	notebook,path
/api/filetree/getHPathsByPaths	POST	R	paths
/api/filetree/getIDsByHPath	POST	R	notebook,path
/api/filetree/getPathByID	POST	R	id
/api/filetree/getPublishAccess	POST	W	ids
/api/filetree/getRefCreateSavePath	POST	R	notebook
/api/filetree/getShorthandSavePath	POST	R	notebook
/api/filetree/heading2Doc	POST	W	previousPath,srcHeadingID,targetNoteBook,targetPath,toTop
/api/filetree/li2Doc	POST	W	previousPath,srcListItemID,targetNoteBook,targetPath,toTop
/api/filetree/listDocTree	POST	W	notebook,path
/api/filetree/listDocsByPath	POST	R	app,flashcard,ignoreMaxListHint,maxListCount,notebook,path,showHidden,sort
/api/filetree/moveDocs	POST	W	callback,fromPaths,toNotebook,toPath
/api/filetree/moveDocsByID	POST	W	callback,fromIDs,toID
/api/filetree/moveLocalShorthands	POST	W	notebook
/api/filetree/removeDoc	POST	W	notebook,path
/api/filetree/removeDocByID	POST	W	id
/api/filetree/removeDocs	POST	W	paths
/api/filetree/removeIndexes	POST	W	paths
/api/filetree/renameDoc	POST	W	notebook,path,title
/api/filetree/renameDocByID	POST	W	id,title
/api/filetree/searchDocs	POST	R	excludeIDs,flashcard,k
/api/filetree/setPublishAccess	POST	W	disable,id,password,visible
/api/filetree/upsertIndexes	POST	W	paths
/api/format/autoSpace	POST	W	id
/api/format/netAssets2LocalAssets	POST	W	id
/api/format/netImg2LocalAssets	POST	W	id,url
/api/graph/getGraph	POST	R	conf,k,reqId
/api/graph/getLocalGraph	POST	R	conf,id,k,reqId
/api/graph/resetGraph	POST	W	-
/api/graph/resetLocalGraph	POST	W	-
/api/history/clearWorkspaceHistory	POST	W	-
/api/history/createDocHistory	POST	W	id
/api/history/getDocHistoryContent	POST	R	highlight,historyPath,k
/api/history/getHistoryItems	POST	R	created,notebook,op,query,type
/api/history/getNotebookHistory	POST	R	-
/api/history/reindexHistory	POST	W	-
/api/history/rollbackAssetsHistory	POST	W	historyPath
/api/history/rollbackAttributeViewHistory	POST	W	historyPath
/api/history/rollbackDocHistory	POST	W	historyPath
/api/history/rollbackNotebookHistory	POST	W	historyPath
/api/history/searchHistory	POST	R	notebook,op,page,query,type
/api/icon/getDynamicIcon	GET	R	color,content,date,id,lang,type,weekdayType
/api/import/cancelImportSY	POST	W	token
/api/import/cancelObsidianVaultTask	POST	R	taskID
/api/import/continueImportSY	POST	W	notebook,token
/api/import/getObsidianVaultTask	POST	R	taskID
/api/import/importData	POST	W	<multipart>
/api/import/importSY	POST	W	-
/api/import/importSYAuto	POST	W	-
/api/import/importSYNotebook	POST	W	-
/api/import/importStdMd	POST	W	localPath,notebook,toPath
/api/import/importZipMd	POST	W	<multipart>
/api/import/startObsidianVaultAnalysis	POST	W	localPath
/api/import/startObsidianVaultImport	POST	W	notebookName,taskID
/api/inbox/getShorthand	POST	R	id
/api/inbox/getShorthands	POST	R	page
/api/inbox/removeShorthands	POST	W	ids
/api/lute/copyStdMarkdown	POST	R	adjustHeadingLevel,assetsDestSpace2Underscore,fillCSSVar,id,imgTag
/api/lute/html2BlockDOM	POST	W	dom,notebook
/api/lute/md2html	POST	R	markdown,mode
/api/lute/spinBlockDOM	POST	R	dom
/api/network/echo	ANY	R	<multipart>
/api/network/echo/*path	ANY	R	<multipart>
